date,open,high,low,close,volume
2020-04-22 21:00:00,182.62,183.0,181.0,181.1,67037.761
2020-04-22 22:00:00,181.1,182.37,180.78,182.02,51095.296
2020-04-22 23:00:00,182.02,182.8,181.6,182.63,63402.719
2020-04-23 00:00:00,182.63,183.5,181.42,182.2,85755.091
2020-04-23 01:00:00,182.24,186.86,181.96,185.86,185944.458
2020-04-23 02:00:00,185.8,186.64,183.8,183.84,111263.64
2020-04-23 03:00:00,183.86,184.63,182.32,182.38,86480.026
2020-04-23 04:00:00,182.37,183.1,181.35,183.02,96457.021
2020-04-23 05:00:00,183.03,183.45,181.56,181.63,69544.353
2020-04-23 06:00:00,181.63,181.64,178.0,178.83,258461.515
2020-04-23 07:00:00,178.81,180.52,178.5,179.96,78653.295
2020-04-23 08:00:00,179.95,181.84,179.07,180.78,94737.079
2020-04-23 09:00:00,180.78,182.18,179.94,182.16,68646.117
2020-04-23 10:00:00,182.16,182.68,180.54,180.77,87233.621
2020-04-23 11:00:00,180.83,184.28,180.43,183.59,142254.055
2020-04-23 12:00:00,183.59,185.16,183.0,184.31,164078.71
2020-04-23 13:00:00,184.29,186.79,182.86,185.67,210866.557
2020-04-23 14:00:00,185.67,194.4,185.57,189.31,637939.759
2020-04-23 15:00:00,189.3,190.9,187.06,189.35,174439.64
2020-04-23 16:00:00,189.36,190.98,186.85,187.65,197377.068
2020-04-23 17:00:00,187.65,189.76,187.62,189.42,83619.299
2020-04-23 18:00:00,189.45,190.0,188.42,189.3,89137.374
2020-04-23 19:00:00,189.31,189.77,188.68,189.24,52955.643
2020-04-23 20:00:00,189.22,189.94,188.74,188.78,58055.724
2020-04-23 21:00:00,188.75,190.72,188.74,190.35,38285.505
2020-04-23 22:00:00,190.35,190.57,188.66,189.02,60004.359
2020-04-23 23:00:00,189.02,189.06,182.44,185.53,218902.468
2020-04-24 00:00:00,185.54,187.0,185.0,186.27,109469.428
2020-04-24 01:00:00,186.27,187.71,185.98,186.8,72417.743
2020-04-24 02:00:00,186.79,188.85,186.71,188.39,61367.001
2020-04-24 03:00:00,188.4,189.45,187.78,188.2,61763.094
2020-04-24 04:00:00,188.22,189.01,187.53,188.9,70510.076
2020-04-24 05:00:00,188.89,188.94,186.51,186.63,82373.663
2020-04-24 06:00:00,186.64,188.57,186.41,188.36,57641.792
2020-04-24 07:00:00,188.35,189.67,187.74,189.2,100065.395
2020-04-24 08:00:00,189.24,189.31,186.79,188.55,99035.639
2020-04-24 09:00:00,188.55,189.77,188.27,188.77,85231.902
2020-04-24 10:00:00,188.78,188.82,186.61,188.21,117367.933
2020-04-24 11:00:00,188.21,188.49,185.17,186.25,153677.148
2020-04-24 12:00:00,186.25,187.64,185.45,186.96,93072.931
2020-04-24 13:00:00,186.96,187.74,186.45,186.54,58170.26
2020-04-24 14:00:00,186.54,187.51,184.49,187.19,164238.006
2020-04-24 15:00:00,187.19,187.91,186.6,187.46,71387.832
2020-04-24 16:00:00,187.45,187.92,186.35,187.79,63140.052
2020-04-24 17:00:00,187.77,188.01,187.08,187.66,41895.767
2020-04-24 18:00:00,187.69,188.96,187.63,188.16,61509.878
2020-04-24 19:00:00,188.17,188.57,187.26,188.49,47327.069
2020-04-24 20:00:00,188.51,189.17,188.01,188.03,54193.108
2020-04-24 21:00:00,188.04,188.96,187.26,187.3,29422.617
2020-04-24 22:00:00,187.31,188.14,186.05,186.56,68599.435
2020-04-24 23:00:00,186.55,187.98,186.5,187.65,41550.985
2020-04-25 00:00:00,187.67,187.87,185.7,186.71,92460.648
2020-04-25 01:00:00,186.71,187.34,186.13,186.52,46442.562
2020-04-25 02:00:00,186.53,187.26,186.46,186.87,14402.222
2020-04-25 03:00:00,186.86,188.23,186.81,188.1,27351.724
2020-04-25 04:00:00,188.09,188.23,187.4,187.99,23182.448
2020-04-25 05:00:00,187.99,194.45,187.85,194.4,257319.202
2020-04-25 06:00:00,194.39,196.71,192.84,195.95,208508.848
2020-04-25 07:00:00,195.95,197.0,193.9,194.92,138444.534
2020-04-25 08:00:00,194.92,195.46,192.47,193.74,132526.748
2020-04-25 09:00:00,193.73,194.9,193.04,194.58,75362.831
2020-04-25 10:00:00,194.57,195.21,193.64,194.76,80109.837
2020-04-25 11:00:00,194.8,196.11,192.6,193.68,185689.754
2020-04-25 12:00:00,193.69,194.8,193.64,194.28,61721.994
2020-04-25 13:00:00,194.27,196.37,194.26,196.29,96891.077
2020-04-25 14:00:00,196.28,196.57,194.01,195.56,135259.627
2020-04-25 15:00:00,195.56,198.53,193.0,193.48,257482.298
2020-04-25 16:00:00,193.49,195.0,191.59,194.16,169372.27
2020-04-25 17:00:00,194.16,194.49,193.1,194.01,57369.171
2020-04-25 18:00:00,194.01,194.11,193.0,193.7,50113.537
2020-04-25 19:00:00,193.69,194.52,193.37,194.19,45353.404
2020-04-25 20:00:00,194.19,194.75,194.0,194.01,31348.541
2020-04-25 21:00:00,194.0,194.01,191.42,193.02,80032.556
2020-04-25 22:00:00,193.02,193.88,192.66,193.6,37763.938
2020-04-25 23:00:00,193.6,194.55,192.63,194.25,66202.705
2020-04-26 00:00:00,194.22,195.6,193.58,195.51,103945.262
2020-04-26 01:00:00,195.54,195.79,194.54,195.12,65453.865
2020-04-26 02:00:00,195.15,195.6,194.54,195.03,48016.736
2020-04-26 03:00:00,195.03,195.21,194.32,194.91,36841.981
2020-04-26 04:00:00,194.93,194.93,194.0,194.5,41525.47
2020-04-26 05:00:00,194.5,194.55,192.36,192.69,72232.101
2020-04-26 06:00:00,192.7,193.99,192.27,193.68,68793.234
2020-04-26 07:00:00,193.69,194.19,193.12,193.6,46058.42
2020-04-26 08:00:00,193.59,194.12,193.0,194.0,35125.529
2020-04-26 09:00:00,193.99,196.16,193.69,195.49,86016.899
2020-04-26 10:00:00,195.49,197.36,194.9,196.96,125716.387
2020-04-26 11:00:00,196.95,198.19,195.72,196.97,133787.234
2020-04-26 12:00:00,196.96,197.5,196.11,196.81,72677.937
2020-04-26 13:00:00,196.81,199.5,196.73,199.1,187558.969
2020-04-26 14:00:00,199.1,199.99,196.5,197.04,150158.138
2020-04-26 15:00:00,197.03,197.13,193.5,194.05,219866.964
2020-04-26 16:00:00,194.05,195.36,193.5,194.87,94412.082
2020-04-26 17:00:00,194.86,195.15,194.23,194.95,49114.049
2020-04-26 18:00:00,194.94,195.44,194.54,195.16,48637.437
2020-04-26 19:00:00,195.16,195.61,194.6,195.29,48154.123
2020-04-26 20:00:00,195.29,196.74,194.97,196.74,60504.179
2020-04-26 21:00:00,196.74,197.52,195.8,196.09,67716.682
2020-04-26 22:00:00,196.1,196.41,194.09,194.73,94251.209
2020-04-26 23:00:00,194.73,197.62,194.54,197.46,99775.769
2020-04-27 00:00:00,197.46,198.9,196.55,197.92,181235.135
2020-04-27 01:00:00,197.91,199.0,195.79,196.8,167937.674
2020-04-27 02:00:00,196.79,197.95,196.6,197.75,40840.67
2020-04-27 03:00:00,197.75,198.27,196.81,197.12,43305.156
2020-04-27 04:00:00,197.15,197.73,196.47,197.45,39616.201
2020-04-27 05:00:00,197.45,197.61,195.21,195.77,65029.422
2020-04-27 06:00:00,195.77,196.25,194.2,194.37,143076.921
2020-04-27 07:00:00,194.38,196.27,193.52,196.13,107581.21
2020-04-27 08:00:00,196.12,197.1,195.26,195.82,120722.245
2020-04-27 09:00:00,195.82,196.55,194.83,195.82,79883.043
2020-04-27 10:00:00,195.83,196.17,194.38,194.97,72581.881
2020-04-27 11:00:00,194.96,196.29,194.66,195.89,63094.975
2020-04-27 12:00:00,195.9,196.19,194.05,195.16,94169.82
2020-04-27 13:00:00,195.16,195.6,192.06,194.36,187441.061
2020-04-27 14:00:00,194.37,194.4,189.51,191.89,247392.206
2020-04-27 15:00:00,191.91,193.64,191.22,192.72,115487.27
2020-04-27 16:00:00,192.72,193.35,192.0,192.52,84941.041
2020-04-27 17:00:00,192.52,192.53,191.13,191.97,63887.701
2020-04-27 18:00:00,191.98,193.78,191.86,193.6,74316.957
2020-04-27 19:00:00,193.61,194.26,193.33,193.87,58647.368
2020-04-27 20:00:00,193.88,194.56,193.28,193.35,38844.598
2020-04-27 21:00:00,193.35,195.74,193.19,194.7,75054.322
2020-04-27 22:00:00,194.69,196.86,194.17,196.69,75952.617
2020-04-27 23:00:00,196.69,197.08,195.44,196.37,80279.05
2020-04-28 00:00:00,196.39,196.72,194.45,195.05,107002.152
2020-04-28 01:00:00,195.04,195.24,193.21,193.35,81583.355
2020-04-28 02:00:00,193.35,194.3,192.48,193.98,96492.453
2020-04-28 03:00:00,193.99,194.68,193.04,194.55,58367.736
2020-04-28 04:00:00,194.57,194.75,192.28,194.1,104905.927
2020-04-28 05:00:00,194.12,195.11,193.3,194.64,76526.066
2020-04-28 06:00:00,194.64,195.72,193.9,195.44,80895.699
2020-04-28 07:00:00,195.47,195.6,194.52,195.32,55991.133
2020-04-28 08:00:00,195.33,195.5,193.86,193.92,58161.016
2020-04-28 09:00:00,193.93,195.98,193.85,195.78,87688.714
2020-04-28 10:00:00,195.79,197.25,195.11,196.57,117746.134
2020-04-28 11:00:00,196.57,197.1,196.0,196.06,97950.67
2020-04-28 12:00:00,196.04,197.5,195.38,197.1,128276.473
2020-04-28 13:00:00,197.13,197.62,195.84,195.91,105928.879
2020-04-28 14:00:00,195.94,196.55,194.27,194.37,117966.021
2020-04-28 15:00:00,194.33,195.85,194.1,195.61,95147.918
2020-04-28 16:00:00,195.62,196.69,195.37,195.93,82072.928
2020-04-28 17:00:00,195.93,196.3,195.1,195.85,39832.294
2020-04-28 18:00:00,195.85,196.97,195.7,196.73,48347.038
2020-04-28 19:00:00,196.72,197.1,195.37,195.68,59265.22
2020-04-28 20:00:00,195.67,196.63,195.1,196.25,39747.316
2020-04-28 21:00:00,196.25,196.48,195.72,196.32,27565.332
2020-04-28 22:00:00,196.32,197.3,196.08,197.14,52234.65
2020-04-28 23:00:00,197.14,197.72,196.22,196.31,83572.346
2020-04-29 00:00:00,196.34,197.5,196.31,196.62,63716.447
2020-04-29 01:00:00,196.62,197.71,196.37,197.44,54793.759
2020-04-29 02:00:00,197.47,199.66,197.0,197.98,259586.237
2020-04-29 03:00:00,197.98,198.87,197.76,198.14,69480.967
2020-04-29 04:00:00,198.15,198.88,197.55,198.79,60196.402
2020-04-29 05:00:00,198.79,199.52,198.4,199.35,91813.537
2020-04-29 06:00:00,199.35,207.4,199.35,205.67,474995.062
2020-04-29 07:00:00,205.66,206.2,204.39,205.44,109300.875
2020-04-29 08:00:00,205.45,206.06,204.66,205.18,62417.236
2020-04-29 09:00:00,205.18,206.78,205.0,206.15,83047.341
2020-04-29 10:00:00,206.15,208.89,205.74,207.81,205040.437
2020-04-29 11:00:00,207.81,209.8,207.08,207.59,142768.03
2020-04-29 12:00:00,207.59,210.3,207.51,210.07,115989.718
2020-04-29 13:00:00,210.06,211.0,207.6,208.55,243664.506
2020-04-29 14:00:00,208.54,209.62,207.81,209.45,108659.414
2020-04-29 15:00:00,209.45,210.1,208.32,209.81,78831.546
2020-04-29 16:00:00,209.81,219.5,208.88,214.61,534269.786
2020-04-29 17:00:00,214.63,218.39,214.36,215.29,408279.512
2020-04-29 18:00:00,215.3,215.7,211.5,214.74,186980.428
2020-04-29 19:00:00,214.74,216.65,214.71,216.03,71747.464
2020-04-29 20:00:00,216.02,216.95,215.51,216.74,58015.684
2020-04-29 21:00:00,216.74,217.12,214.51,215.59,89310.14
2020-04-29 22:00:00,215.59,215.63,213.03,214.9,121675.965
2020-04-29 23:00:00,214.89,215.73,214.51,215.5,81592.959
2020-04-30 00:00:00,215.5,217.04,214.5,216.95,112711.227
2020-04-30 01:00:00,216.95,218.76,216.41,217.51,124325.53
2020-04-30 02:00:00,217.51,219.03,216.61,218.5,104680.279
2020-04-30 03:00:00,218.5,226.25,217.39,225.75,398687.194
2020-04-30 04:00:00,225.74,225.78,221.15,223.1,250735.857
2020-04-30 05:00:00,223.07,227.26,222.93,226.03,167196.886
2020-04-30 06:00:00,226.06,227.5,223.42,223.54,205912.348
2020-04-30 07:00:00,223.61,224.13,216.46,220.42,244404.245
2020-04-30 08:00:00,220.46,221.01,216.57,216.83,96991.657
2020-04-30 09:00:00,216.84,216.84,206.35,206.44,418437.922
2020-04-30 10:00:00,206.44,212.84,201.9,212.36,362156.175
2020-04-30 11:00:00,212.37,214.41,211.54,211.81,170544.919
2020-04-30 12:00:00,211.83,213.5,207.43,209.12,182455.931
2020-04-30 13:00:00,209.16,212.52,208.1,211.36,149629.626
2020-04-30 14:00:00,211.32,212.36,210.5,211.47,98901.46
2020-04-30 15:00:00,211.47,211.95,206.07,208.09,153294.009
2020-04-30 16:00:00,208.09,210.59,204.3,207.59,220352.406
2020-04-30 17:00:00,207.58,207.75,202.2,205.91,260067.174
2020-04-30 18:00:00,205.9,210.47,205.87,209.25,180353.986
2020-04-30 19:00:00,209.24,212.87,209.04,211.46,141051.323
2020-04-30 20:00:00,211.51,212.56,210.13,211.7,95560.605
2020-04-30 21:00:00,211.7,212.13,208.59,209.12,53368.814
2020-04-30 22:00:00,209.16,210.57,206.63,210.54,93067.508
2020-04-30 23:00:00,210.54,210.89,205.33,206.22,86872.11
2020-05-01 00:00:00,206.21,209.75,206.12,209.05,85943.864
2020-05-01 01:00:00,209.05,209.9,207.89,208.17,43388.313
2020-05-01 02:00:00,208.17,210.53,207.8,210.12,50128.945
2020-05-01 03:00:00,210.13,210.4,208.0,209.04,54190.601
2020-05-01 04:00:00,209.07,212.63,208.97,212.33,74018.734
2020-05-01 05:00:00,212.3,215.29,211.57,214.6,118255.384
2020-05-01 06:00:00,214.6,214.6,212.56,213.12,63297.163
2020-05-01 07:00:00,213.2,213.93,210.17,212.82,102690.74
2020-05-01 08:00:00,212.85,213.85,211.8,213.56,64698.428
2020-05-01 09:00:00,213.56,214.99,212.8,214.65,63327.355
2020-05-01 10:00:00,214.65,215.2,213.35,215.13,58419.192
2020-05-01 11:00:00,215.13,217.49,214.01,215.5,146725.529
2020-05-01 12:00:00,215.5,215.77,211.08,213.05,167148.894
2020-05-01 13:00:00,213.09,213.89,210.23,210.95,119030.238
2020-05-01 14:00:00,210.96,212.6,209.6,212.16,93571.328
2020-05-01 15:00:00,212.15,213.06,210.01,210.06,70384.89
2020-05-01 16:00:00,210.05,211.54,208.48,210.23,92457.504
2020-05-01 17:00:00,210.23,211.17,209.52,211.02,45685.496
2020-05-01 18:00:00,211.07,212.07,210.0,210.16,50306.67
2020-05-01 19:00:00,210.15,210.79,208.79,209.48,71908.711
2020-05-01 20:00:00,209.51,210.35,208.27,209.98,71132.385
2020-05-01 21:00:00,209.96,212.65,209.87,212.55,51677.211
2020-05-01 22:00:00,212.54,212.65,211.42,212.26,53513.138
2020-05-01 23:00:00,212.26,214.06,211.9,212.22,90896.2
2020-05-02 00:00:00,212.21,213.66,211.13,213.09,81284.726
2020-05-02 01:00:00,213.08,213.3,211.93,212.43,42383.486
2020-05-02 02:00:00,212.44,212.91,211.33,212.26,50288.347
2020-05-02 03:00:00,212.25,213.58,211.93,213.13,41706.906
2020-05-02 04:00:00,213.13,213.93,212.42,213.1,46214.603
2020-05-02 05:00:00,213.1,213.18,212.09,212.82,31797.381
2020-05-02 06:00:00,212.82,213.38,212.47,212.7,30247.192
2020-05-02 07:00:00,212.7,212.8,210.68,211.27,55262.591
2020-05-02 08:00:00,211.27,212.25,210.55,210.9,59446.069
2020-05-02 09:00:00,210.91,212.3,210.86,212.24,43777.37
2020-05-02 10:00:00,212.23,212.87,211.81,212.48,50279.116
2020-05-02 11:00:00,212.48,213.4,212.42,212.42,61588.404
2020-05-02 12:00:00,212.41,213.88,212.36,212.73,60941.701
2020-05-02 13:00:00,212.72,213.51,212.51,213.48,46236.124
2020-05-02 14:00:00,213.47,214.41,212.98,213.38,73097.719
2020-05-02 15:00:00,213.42,214.28,212.09,213.23,71520.696
2020-05-02 16:00:00,213.22,215.63,212.81,214.4,99246.449
2020-05-02 17:00:00,214.4,215.13,213.85,214.6,46742.357
2020-05-02 18:00:00,214.6,214.61,211.67,212.81,80105.284
2020-05-02 19:00:00,212.81,213.85,212.0,213.71,38311.481
2020-05-02 20:00:00,213.71,214.17,212.95,214.17,28500.955
2020-05-02 21:00:00,214.16,214.2,213.3,213.86,19019.257
2020-05-02 22:00:00,213.85,214.2,213.21,214.07,33158.256
2020-05-02 23:00:00,214.12,214.53,213.58,213.99,55274.398
2020-05-03 00:00:00,213.99,217.99,213.59,217.61,162263.047
2020-05-03 01:00:00,217.6,219.84,216.37,217.36,129812.691
2020-05-03 02:00:00,217.35,218.35,216.75,216.82,63223.164
2020-05-03 03:00:00,216.83,218.7,216.75,218.13,45061.413
2020-05-03 04:00:00,218.12,218.69,217.25,217.35,45552.495
2020-05-03 05:00:00,217.39,217.55,216.43,216.83,42283.917
2020-05-03 06:00:00,216.83,216.99,212.45,214.04,141832.905
2020-05-03 07:00:00,214.04,214.76,213.3,213.89,44233.391
2020-05-03 08:00:00,213.89,215.1,213.33,214.65,34810.808
2020-05-03 09:00:00,214.65,215.78,214.53,215.57,40027.764
2020-05-03 10:00:00,215.57,216.15,213.47,214.1,61673.301
2020-05-03 11:00:00,214.1,215.33,213.86,214.28,35568.115
2020-05-03 12:00:00,214.27,214.41,210.9,212.9,112029.55
2020-05-03 13:00:00,212.9,213.42,211.24,212.7,81802.667
2020-05-03 14:00:00,212.69,212.69,207.29,207.86,131939.689
2020-05-03 15:00:00,207.86,209.3,205.0,208.23,145937.705
2020-05-03 16:00:00,208.22,209.86,207.04,208.95,59698.002
2020-05-03 17:00:00,208.97,209.94,207.04,208.21,43375.626
2020-05-03 18:00:00,208.21,209.3,207.78,208.17,30886.598
2020-05-03 19:00:00,208.18,209.31,208.0,208.95,38361.484
2020-05-03 20:00:00,208.94,209.2,207.0,208.06,39906.601
2020-05-03 21:00:00,208.06,210.99,207.32,209.65,44580.945
2020-05-03 22:00:00,209.64,211.59,209.64,210.06,70604.48
2020-05-03 23:00:00,210.06,210.66,209.23,209.95,42603.865
2020-05-04 00:00:00,209.94,210.83,207.5,207.91,90803.683
2020-05-04 01:00:00,207.91,208.82,202.06,203.77,190726.043
2020-05-04 02:00:00,203.78,205.28,202.8,203.81,66462.427
2020-05-04 03:00:00,203.81,204.6,203.0,203.81,45717.662
2020-05-04 04:00:00,203.81,203.85,197.22,199.31,210566.938
2020-05-04 05:00:00,199.31,199.97,195.1,198.22,209681.132
2020-05-04 06:00:00,198.21,199.99,197.34,199.04,94076.534
2020-05-04 07:00:00,199.04,199.73,197.5,199.52,64614.856
2020-05-04 08:00:00,199.52,202.5,199.37,202.43,100480.21
2020-05-04 09:00:00,202.43,202.5,198.5,199.26,95607.079
2020-05-04 10:00:00,199.29,201.28,198.15,198.96,76450.473
2020-05-04 11:00:00,198.96,200.83,198.37,199.82,58180.081
2020-05-04 12:00:00,199.82,203.4,199.34,201.53,109567.474
2020-05-04 13:00:00,201.53,206.2,201.51,205.72,117968.333
2020-05-04 14:00:00,205.75,207.2,203.72,203.86,127757.522
2020-05-04 15:00:00,203.86,206.47,203.83,206.12,65044.893
2020-05-04 16:00:00,206.13,207.0,203.18,204.73,91619.905
2020-05-04 17:00:00,204.73,205.4,202.37,203.66,72427.179
2020-05-04 18:00:00,203.65,205.58,203.65,204.06,50891.429
2020-05-04 19:00:00,204.06,205.0,202.75,203.86,66987.172
2020-05-04 20:00:00,203.85,207.8,203.74,206.98,81002.589
2020-05-04 21:00:00,207.01,208.69,205.88,208.53,64591.348
2020-05-04 22:00:00,208.53,209.1,206.71,207.47,85899.129
2020-05-04 23:00:00,207.5,208.45,205.59,206.73,76480.785
2020-05-05 00:00:00,206.69,208.85,206.5,208.71,61307.758
2020-05-05 01:00:00,208.67,208.8,206.51,207.78,56371.244
2020-05-05 02:00:00,207.82,207.88,205.32,205.85,60447.325
2020-05-05 03:00:00,205.88,206.7,204.53,206.15,63047.01
2020-05-05 04:00:00,206.15,210.77,206.05,209.95,144506.227
2020-05-05 05:00:00,209.95,212.02,208.55,208.72,148648.311
2020-05-05 06:00:00,208.74,209.85,207.67,209.42,78693.985
2020-05-05 07:00:00,209.41,210.46,208.38,208.69,67807.744
2020-05-05 08:00:00,208.68,210.03,208.0,209.52,61667.452
2020-05-05 09:00:00,209.53,209.84,206.52,206.72,77796.31
2020-05-05 10:00:00,206.74,206.77,201.14,203.52,210050.436
2020-05-05 11:00:00,203.53,204.95,203.06,203.59,77072.392
2020-05-05 12:00:00,203.59,204.49,202.46,203.63,65559.492
2020-05-05 13:00:00,203.61,206.19,202.66,205.01,112298.67
2020-05-05 14:00:00,205.03,205.13,203.09,203.96,82219.863
2020-05-05 15:00:00,203.96,205.46,202.83,203.76,82328.107
2020-05-05 16:00:00,203.82,204.98,203.22,204.22,51345.026
2020-05-05 17:00:00,204.21,205.04,203.2,203.66,49758.928
2020-05-05 18:00:00,203.65,204.16,203.2,203.62,30906.234
2020-05-05 19:00:00,203.63,204.42,203.37,204.31,37810.636
2020-05-05 20:00:00,204.3,205.46,204.11,204.82,46613.921
2020-05-05 21:00:00,204.82,206.0,204.78,204.89,48157.557
2020-05-05 22:00:00,204.89,205.49,203.76,204.9,52674.079
2020-05-05 23:00:00,204.94,205.7,204.13,205.39,47787.537
2020-05-06 00:00:00,205.36,205.84,201.94,202.83,78918.197
2020-05-06 01:00:00,202.83,205.0,202.54,204.61,49231.061
2020-05-06 02:00:00,204.61,204.93,203.57,204.67,31211.579
2020-05-06 03:00:00,204.67,209.07,204.27,207.0,147101.372
2020-05-06 04:00:00,207.01,208.68,206.55,206.65,85590.503
2020-05-06 05:00:00,206.65,207.73,206.0,206.95,55222.138
2020-05-06 06:00:00,206.96,207.95,206.74,207.62,49719.107
2020-05-06 07:00:00,207.62,208.87,206.67,207.65,72344.23
2020-05-06 08:00:00,207.65,209.6,206.45,207.28,103836.126
2020-05-06 09:00:00,207.26,208.4,207.06,207.93,55243.038
2020-05-06 10:00:00,207.91,210.13,207.46,209.09,131961.004
2020-05-06 11:00:00,209.08,211.0,208.68,210.37,97792.829
2020-05-06 12:00:00,210.39,211.13,208.05,208.24,100125.14
2020-05-06 13:00:00,208.25,208.92,206.8,208.01,76087.034
2020-05-06 14:00:00,208.01,208.33,207.5,208.13,42712.718
2020-05-06 15:00:00,208.13,208.9,207.95,208.34,53694.629
2020-05-06 16:00:00,208.34,209.11,207.38,208.54,63877.438
2020-05-06 17:00:00,208.55,208.57,207.51,208.03,32953.213
2020-05-06 18:00:00,208.04,208.04,206.71,206.98,38457.581
2020-05-06 19:00:00,207.01,207.55,204.57,204.67,82437.557
2020-05-06 20:00:00,204.68,205.92,203.56,205.48,68654.992
2020-05-06 21:00:00,205.47,206.49,205.32,206.24,28568.003
2020-05-06 22:00:00,206.24,206.82,204.55,206.01,64334.553
2020-05-06 23:00:00,206.03,206.42,198.04,199.06,258892.264
2020-05-07 00:00:00,199.09,203.55,196.14,202.87,181513.613
2020-05-07 01:00:00,202.86,203.26,201.58,202.58,43035.386
2020-05-07 02:00:00,202.6,208.57,202.02,206.8,173646.393
2020-05-07 03:00:00,206.79,207.33,205.01,205.99,66826.781
2020-05-07 04:00:00,205.99,207.0,204.36,204.98,55922.234
2020-05-07 05:00:00,205.0,205.63,204.19,204.72,36709.562
2020-05-07 06:00:00,204.75,205.4,202.89,203.34,46503.72
2020-05-07 07:00:00,203.33,205.28,203.24,204.94,39169.055
2020-05-07 08:00:00,204.98,206.4,204.14,206.05,47044.061
2020-05-07 09:00:00,206.04,206.04,204.15,205.72,55056.438
2020-05-07 10:00:00,205.78,206.2,203.89,204.49,66603.571
2020-05-07 11:00:00,204.49,204.82,203.5,204.2,34245.55
2020-05-07 12:00:00,204.2,207.93,203.77,206.98,109888.797
2020-05-07 13:00:00,206.98,209.08,205.14,206.24,223289.462
2020-05-07 14:00:00,206.23,207.5,206.15,206.57,63277.685
2020-05-07 15:00:00,206.55,207.3,203.75,206.13,110369.985
2020-05-07 16:00:00,206.17,206.89,204.5,206.09,86561.07
2020-05-07 17:00:00,206.13,208.99,205.22,208.24,224226.347
2020-05-07 18:00:00,208.29,215.63,208.24,212.82,346437.811
2020-05-07 19:00:00,212.9,214.26,212.39,213.2,116373.402
2020-05-07 20:00:00,213.26,214.55,211.01,211.89,89416.935
2020-05-07 21:00:00,211.89,213.0,211.3,212.55,44056.499
2020-05-07 22:00:00,212.56,213.5,211.7,212.95,59744.564
2020-05-07 23:00:00,212.94,213.8,211.87,212.25,150989.461
2020-05-08 00:00:00,212.25,216.16,212.03,216.1,131014.705
2020-05-08 01:00:00,216.11,216.95,213.38,214.64,100650.857
2020-05-08 02:00:00,214.59,214.66,211.18,212.82,85939.473
2020-05-08 03:00:00,212.82,213.36,211.23,213.05,57048.645
2020-05-08 04:00:00,213.11,213.11,211.73,212.37,41190.745
2020-05-08 05:00:00,212.38,212.41,209.01,210.57,97672.129
2020-05-08 06:00:00,210.57,210.59,207.01,208.33,136629.646
2020-05-08 07:00:00,208.37,210.0,207.38,209.5,76600.362
2020-05-08 08:00:00,209.49,210.86,209.41,209.66,64503.494
2020-05-08 09:00:00,209.66,210.64,209.02,209.89,40028.482
2020-05-08 10:00:00,209.89,212.05,209.6,212.03,54759.774
2020-05-08 11:00:00,212.02,212.15,211.14,211.54,48313.713
2020-05-08 12:00:00,211.55,211.55,209.56,209.79,78869.268
2020-05-08 13:00:00,209.81,211.1,209.45,210.79,39483.232
2020-05-08 14:00:00,210.79,212.79,210.49,211.62,72260.773
2020-05-08 15:00:00,211.62,212.94,211.05,211.62,60990.687
2020-05-08 16:00:00,211.65,215.26,210.65,214.76,119488.339
2020-05-08 17:00:00,214.76,215.0,213.31,214.0,52177.661
2020-05-08 18:00:00,213.99,215.03,212.21,212.61,50235.739
2020-05-08 19:00:00,212.63,213.53,211.55,213.02,47021.752
2020-05-08 20:00:00,213.03,214.54,212.38,214.29,30371.646
2020-05-08 21:00:00,214.29,214.89,213.5,214.81,41217.431
2020-05-08 22:00:00,214.81,215.02,212.09,212.77,73371.715
2020-05-08 23:00:00,212.79,213.44,210.7,211.47,98456.501
2020-05-09 00:00:00,211.47,213.43,209.56,213.02,84949.895
2020-05-09 01:00:00,213.02,214.81,212.65,213.24,68630.134
2020-05-09 02:00:00,213.24,213.97,212.37,212.77,43525.374
2020-05-09 03:00:00,212.75,214.11,212.75,214.0,28053.056
2020-05-09 04:00:00,214.0,214.4,212.25,212.78,44098.567
2020-05-09 05:00:00,212.77,213.91,211.5,213.84,58600.248
2020-05-09 06:00:00,213.86,214.3,211.1,212.14,78465.471
2020-05-09 07:00:00,212.1,213.36,210.58,211.02,98486.633
2020-05-09 08:00:00,211.03,212.31,210.76,212.13,63118.239
2020-05-09 09:00:00,212.13,212.46,211.32,211.96,44234.263
2020-05-09 10:00:00,211.98,212.0,209.95,211.27,83763.351
2020-05-09 11:00:00,211.26,211.55,208.3,210.47,109422.054
2020-05-09 12:00:00,210.48,211.38,209.75,210.81,55572.381
2020-05-09 13:00:00,210.82,212.39,210.05,212.39,62277.698
2020-05-09 14:00:00,212.38,213.55,211.66,212.95,60543.419
2020-05-09 15:00:00,212.95,213.4,211.85,213.18,55251.477
2020-05-09 16:00:00,213.18,214.4,212.8,212.88,89688.007
2020-05-09 17:00:00,212.9,213.75,212.38,212.9,37426.45
2020-05-09 18:00:00,212.9,212.99,211.22,211.37,54423.038
2020-05-09 19:00:00,211.38,212.88,210.78,212.51,43232.625
2020-05-09 20:00:00,212.53,213.5,211.74,212.15,46563.16
2020-05-09 21:00:00,212.15,212.35,210.8,210.94,36515.362
2020-05-09 22:00:00,210.94,212.08,210.25,211.07,43521.584
2020-05-09 23:00:00,211.07,211.95,210.0,210.31,53701.963
